chromosome	name	start	stop	length	primer location quadruplets
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713363	3714184	822	3713363,37,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713657	238	3713420,41,3713619,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713822	403	3713420,41,3713762,61
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713855	436	3713420,41,3713825,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713907	488	3713420,41,3713879,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3713990	571	3713420,41,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714027	608	3713420,41,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714066	647	3713420,41,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714118	699	3713420,41,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714141	722	3713420,41,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714184	765	3713420,41,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713420	3714279	860	3713420,41,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3713822	332	3713491,54,3713762,61
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3713855	365	3713491,54,3713825,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3713907	417	3713491,54,3713879,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3713990	500	3713491,54,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714027	537	3713491,54,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714066	576	3713491,54,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714118	628	3713491,54,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714141	651	3713491,54,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714184	694	3713491,54,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713491	3714279	789	3713491,54,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3713822	277	3713546,29,3713762,61
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3713855	310	3713546,29,3713825,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3713907	362	3713546,29,3713879,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3713990	445	3713546,29,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714027	482	3713546,29,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714066	521	3713546,29,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714118	573	3713546,29,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714141	596	3713546,29,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714184	639	3713546,29,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713546	3714279	734	3713546,29,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3713822	247	3713576,33,3713762,61
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3713855	280	3713576,33,3713825,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3713907	332	3713576,33,3713879,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3713990	415	3713576,33,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714027	452	3713576,33,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714066	491	3713576,33,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714118	543	3713576,33,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714141	566	3713576,33,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714184	609	3713576,33,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714279	704	3713576,33,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713576	3714451	876	3713576,33,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3713822	204	3713619,39,3713762,61
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3713855	237	3713619,39,3713825,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3713907	289	3713619,39,3713879,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3713990	372	3713619,39,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714027	409	3713619,39,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714066	448	3713619,39,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714118	500	3713619,39,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714141	523	3713619,39,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714184	566	3713619,39,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714279	661	3713619,39,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714451	833	3713619,39,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713619	3714496	878	3713619,39,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3713990	229	3713762,61,3713926,65
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714027	266	3713762,61,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714066	305	3713762,61,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714118	357	3713762,61,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714141	380	3713762,61,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714184	423	3713762,61,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714279	518	3713762,61,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714451	690	3713762,61,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714496	735	3713762,61,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713762	3714537	776	3713762,61,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714027	203	3713825,31,3714005,23
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714066	242	3713825,31,3714029,38
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714118	294	3713825,31,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714141	317	3713825,31,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714184	360	3713825,31,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714279	455	3713825,31,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714451	627	3713825,31,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714496	672	3713825,31,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714537	713	3713825,31,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714688	864	3713825,31,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713825	3714716	892	3713825,31,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714118	240	3713879,29,3714094,25
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714141	263	3713879,29,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714184	306	3713879,29,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714279	401	3713879,29,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714451	573	3713879,29,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714496	618	3713879,29,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714537	659	3713879,29,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714688	810	3713879,29,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714716	838	3713879,29,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713879	3714764	886	3713879,29,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714141	216	3713926,65,3714120,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714184	259	3713926,65,3714145,40
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714279	354	3713926,65,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714451	526	3713926,65,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714496	571	3713926,65,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714537	612	3713926,65,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714688	763	3713926,65,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714716	791	3713926,65,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3713926	3714764	839	3713926,65,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714279	275	3714005,23,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714451	447	3714005,23,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714496	492	3714005,23,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714537	533	3714005,23,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714688	684	3714005,23,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714716	712	3714005,23,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714764	760	3714005,23,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714005	3714854	850	3714005,23,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714279	251	3714029,38,3714247,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714451	423	3714029,38,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714496	468	3714029,38,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714537	509	3714029,38,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714688	660	3714029,38,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714716	688	3714029,38,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714764	736	3714029,38,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714854	826	3714029,38,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714029	3714914	886	3714029,38,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714451	358	3714094,25,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714496	403	3714094,25,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714537	444	3714094,25,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714688	595	3714094,25,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714716	623	3714094,25,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714764	671	3714094,25,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714854	761	3714094,25,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714094	3714914	821	3714094,25,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714451	332	3714120,22,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714496	377	3714120,22,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714537	418	3714120,22,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714688	569	3714120,22,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714716	597	3714120,22,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714764	645	3714120,22,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714854	735	3714120,22,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3714914	795	3714120,22,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714120	3715016	897	3714120,22,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714451	307	3714145,40,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714496	352	3714145,40,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714537	393	3714145,40,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714688	544	3714145,40,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714716	572	3714145,40,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714764	620	3714145,40,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714854	710	3714145,40,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3714914	770	3714145,40,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714145	3715016	872	3714145,40,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714451	205	3714247,33,3714408,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714496	250	3714247,33,3714453,44
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714537	291	3714247,33,3714516,22
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714688	442	3714247,33,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714716	470	3714247,33,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714764	518	3714247,33,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714854	608	3714247,33,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3714914	668	3714247,33,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3715016	770	3714247,33,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714247	3715128	882	3714247,33,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3714688	281	3714408,44,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3714716	309	3714408,44,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3714764	357	3714408,44,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3714854	447	3714408,44,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3714914	507	3714408,44,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3715016	609	3714408,44,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3715128	721	3714408,44,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714408	3715196	789	3714408,44,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714688	236	3714453,44,3714650,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714716	264	3714453,44,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714764	312	3714453,44,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714854	402	3714453,44,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3714914	462	3714453,44,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3715016	564	3714453,44,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3715128	676	3714453,44,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714453	3715196	744	3714453,44,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3714716	201	3714516,22,3714690,27
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3714764	249	3714516,22,3714718,47
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3714854	339	3714516,22,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3714914	399	3714516,22,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3715016	501	3714516,22,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3715128	613	3714516,22,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3715196	681	3714516,22,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3715356	841	3714516,22,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714516	3715387	872	3714516,22,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3714854	205	3714650,39,3714779,76
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3714914	265	3714650,39,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715016	367	3714650,39,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715128	479	3714650,39,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715196	547	3714650,39,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715356	707	3714650,39,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714650	3715387	738	3714650,39,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3714914	225	3714690,27,3714869,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3715016	327	3714690,27,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3715128	439	3714690,27,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3715196	507	3714690,27,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3715356	667	3714690,27,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714690	3715387	698	3714690,27,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715016	299	3714718,47,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715128	411	3714718,47,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715196	479	3714718,47,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715356	639	3714718,47,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715387	670	3714718,47,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714718	3715612	895	3714718,47,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715016	238	3714779,76,3714984,33
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715128	350	3714779,76,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715196	418	3714779,76,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715356	578	3714779,76,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715387	609	3714779,76,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714779	3715612	834	3714779,76,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715128	260	3714869,46,3715046,83
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715196	328	3714869,46,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715356	488	3714869,46,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715387	519	3714869,46,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714869	3715612	744	3714869,46,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715196	213	3714984,33,3715130,67
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715356	373	3714984,33,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715387	404	3714984,33,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715612	629	3714984,33,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3714984	3715793	810	3714984,33,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715356	311	3715046,83,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715387	342	3715046,83,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715612	567	3715046,83,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715793	748	3715046,83,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715886	841	3715046,83,3715848,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715046	3715916	871	3715046,83,3715888,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715356	227	3715130,67,3715321,36
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715387	258	3715130,67,3715358,30
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715612	483	3715130,67,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715793	664	3715130,67,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715886	757	3715130,67,3715848,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715916	787	3715130,67,3715888,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715130	3715969	840	3715130,67,3715942,28
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715612	292	3715321,36,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715793	473	3715321,36,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715886	566	3715321,36,3715848,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715916	596	3715321,36,3715888,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3715969	649	3715321,36,3715942,28
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3716059	739	3715321,36,3716019,41
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3716106	786	3715321,36,3716061,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715321	3716173	853	3715321,36,3716117,57
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3715612	255	3715358,30,3715587,26
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3715793	436	3715358,30,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3715886	529	3715358,30,3715848,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3715916	559	3715358,30,3715888,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3715969	612	3715358,30,3715942,28
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3716059	702	3715358,30,3716019,41
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3716106	749	3715358,30,3716061,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715358	3716173	816	3715358,30,3716117,57
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3715793	207	3715587,26,3715652,142
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3715886	300	3715587,26,3715848,39
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3715916	330	3715587,26,3715888,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3715969	383	3715587,26,3715942,28
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716059	473	3715587,26,3716019,41
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716106	520	3715587,26,3716061,46
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716173	587	3715587,26,3716117,57
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716304	718	3715587,26,3716257,48
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716345	759	3715587,26,3716325,21
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716375	789	3715587,26,3716347,29
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716407	821	3715587,26,3716377,31
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716428	842	3715587,26,3716409,20
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715587	3716463	877	3715587,26,3716430,34
Spolyrhiza9509_20150416_chr02	Sp02G05200	3715652	3715886	235	3715652,142,3715848,39
